id,title,type,genre,tmdb_score,popularity,vote_count,release_year,original_language
870,Extant,TV Show,Sci-Fi,6.3,9.7895,328,2014,en
1085,Another Life,TV Show,Sci-Fi,6.1,4.6771,419,2019,en
946,PJ Masks,TV Show,Sci-Fi,5.1,8.5813,49,2015,en
737,All of Us Are Dead,TV Show,Sci-Fi,0.0,18.7051,0,2022,ko
140,The Wild Robot,Movie,Science Fiction,8.315,22.7125,5338,2024,en
331,Neon Genesis Evangelion: The End of Evangelion,Movie,Science Fiction,8.272,7.5826,1723,1997,ja
526,Ultraman: Rising,Movie,Science Fiction,8.2,5.3685,343,2024,en
202,Jurassic Park,Movie,Science Fiction,7.96,11.0268,17093,1993,en
270,Nimona,Movie,Science Fiction,7.862,7.423,1237,2023,en
570,PK,Movie,Science Fiction,7.716,4.9113,1059,2014,hi
172,Edge of Tomorrow,Movie,Science Fiction,7.632,12.1797,14413,2014,en
232,Godzilla Minus One,Movie,Science Fiction,7.588,9.0473,2793,2023,ja
207,E.T. the Extra-Terrestrial,Movie,Science Fiction,7.514,10.0568,11545,1982,en
354,Upgrade,Movie,Science Fiction,7.495,6.2083,4678,2018,en
538,Okja,Movie,Science Fiction,7.349,5.5929,4407,2017,en
198,Transformers: Rise of the Beasts,Movie,Science Fiction,7.211,12.6062,5018,2023,en
498,#Alive,Movie,Science Fiction,7.2,5.5106,1933,2020,ko
326,Limitless,Movie,Science Fiction,7.193,7.0243,11006,2011,en
527,Lost in Starlight,Movie,Science Fiction,7.177,5.9373,99,2025,ko
242,My Hero Academia: You're Next,Movie,Science Fiction,7.135,9.1689,163,2024,ja
492,Warriors of Future,Movie,Science Fiction,7.1,5.917,442,2022,zh
330,Starship Troopers,Movie,Science Fiction,7.089,7.4621,5178,1997,en
554,Don't Look Up,Movie,Science Fiction,7.068,6.2275,8765,2021,en
183,Megamind,Movie,Science Fiction,7.009,13.0161,7138,2010,en
532,The Adam Project,Movie,Science Fiction,7.009,4.9807,4625,2022,en
134,Despicable Me 4,Movie,Science Fiction,7.0,31.1078,2910,2024,en
250,The Platform,Movie,Science Fiction,6.969,7.834,7493,2019,es
170,Pacific Rim,Movie,Science Fiction,6.911,13.4283,12866,2013,en
601,Mobile Suit Gundam SEED FREEDOM,Movie,Science Fiction,6.8,5.2158,69,2024,ja
583,Black Mirror: Bandersnatch,Movie,Science Fiction,6.762,3.8038,4023,2018,en
318,Atlas,Movie,Science Fiction,6.725,6.963,1432,2024,en
154,The Amazing Spider-Man,Movie,Science Fiction,6.721,15.6416,17919,2012,en
132,Venom: The Last Dance,Movie,Science Fiction,6.702,34.3535,3721,2024,en
592,Badland Hunters,Movie,Science Fiction,6.7,5.3669,756,2024,ko
333,Subservience,Movie,Science Fiction,6.658,6.7791,846,2024,en
449,The Wandering Earth,Movie,Science Fiction,6.641,5.3828,1053,2019,zh
384,Weird Science,Movie,Science Fiction,6.6,5.4627,1457,1985,en
444,Bade Miyan Chote Miyan,Movie,Science Fiction,6.6,6.0759,41,2024,hi
260,The Running Man,Movie,Science Fiction,6.545,6.7455,2538,1987,en
149,The Amazing Spider-Man 2,Movie,Science Fiction,6.523,18.3628,13726,2014,en
442,Kalki 2898-AD,Movie,Science Fiction,6.511,5.956,138,2024,te
298,The Electric State,Movie,Science Fiction,6.508,9.1781,1352,2025,en
224,Spectral,Movie,Science Fiction,6.491,9.5074,1816,2016,en
239,Self/less,Movie,Science Fiction,6.413,9.9935,3178,2015,en
355,Zathura: A Space Adventure,Movie,Science Fiction,6.4,7.1799,3412,2005,en
544,Code 8 Part II,Movie,Science Fiction,6.355,5.4335,640,2024,en
542,Rebel Moon - Part One: A Child of Fire,Movie,Science Fiction,6.245,5.2506,2376,2023,en
564,Dune,Movie,Science Fiction,6.175,5.3236,3237,1984,en
177,Journey 2: The Mysterious Island,Movie,Science Fiction,6.146,12.7899,4371,2012,en
518,The One,Movie,Science Fiction,6.14,4.8061,1641,2001,en
404,Rebel Moon - Part Two: The Scargiver,Movie,Science Fiction,6.084,6.645,1340,2024,en
463,Journey to the Center of the Earth,Movie,Science Fiction,6.078,6.0267,4964,2008,en
243,Extinction,Movie,Science Fiction,6.027,7.5617,1905,2018,en
320,Total Recall,Movie,Science Fiction,6.025,6.4777,5641,2012,en
321,Total Recall,Movie,Science Fiction,6.025,6.4777,5641,2012,en
571,Spy Kids: Armageddon,Movie,Science Fiction,6.0,4.8189,160,2023,en
340,The 5th Wave,Movie,Science Fiction,5.94,7.2865,5867,2016,en
222,Battleship,Movie,Science Fiction,5.876,8.0258,5700,2012,en
477,Brick,Movie,Science Fiction,5.793,5.6265,528,2025,de
319,The Dark Tower,Movie,Science Fiction,5.78,6.273,5324,2017,en
464,Hulk,Movie,Science Fiction,5.574,6.2282,6035,2003,en
237,The Platform 2,Movie,Science Fiction,5.543,9.3052,1268,2024,es
322,How It Ends,Movie,Science Fiction,5.3,7.3917,1967,2018,en
491,IO,Movie,Science Fiction,4.957,5.2303,1410,2019,en
786,Dynasty,TV Show,Soap,8.1,12.937,883,2017,en
938,Pedro El Escamoso,TV Show,Soap,7.6,7.3224,39,2001,es
583,Black Mirror: Bandersnatch,Movie,TV Movie,6.762,3.8038,4023,2018,en
539,Nightmare in Columbia County,Movie,TV Movie,6.5,5.2846,8,1991,en
655,The Graham Norton Show,TV Show,Talk,7.2,42.7911,271,2007,en
922,Chelsea,TV Show,Talk,5.1,7.9422,73,2016,en
145,Parasite,Movie,Thriller,8.497,18.7137,19463,2019,ko
212,Counterattack,Movie,Thriller,8.292,10.8435,742,2025,es
152,Inglourious Basterds,Movie,Thriller,8.215,17.7709,23194,2009,en
146,The Departed,Movie,Thriller,8.159,15.6338,15520,2006,en
221,1917,Movie,Thriller,7.986,10.254,12981,2019,en
150,STRAW,Movie,Thriller,7.9,18.7647,815,2025,en
180,Train to Busan,Movie,Thriller,7.752,13.1059,7955,2016,ko
156,Jaws,Movie,Thriller,7.677,14.5186,10998,1975,en
271,Captain Phillips,Movie,Thriller,7.538,7.9414,7168,2013,en
354,Upgrade,Movie,Thriller,7.495,6.2083,4678,2018,en
356,Wind River,Movie,Thriller,7.435,6.2636,5482,2017,en
226,Extraction 2,Movie,Thriller,7.4,9.5989,2669,2023,en
261,Inside Man,Movie,Thriller,7.398,7.7617,6052,2006,en
158,Bad Boys: Ride or Die,Movie,Thriller,7.366,15.865,3033,2024,en
215,Now You See Me,Movie,Thriller,7.333,10.7241,16002,2013,en
613,Nowhere,Movie,Thriller,7.3,4.8568,1474,2023,es
147,The Equalizer,Movie,Thriller,7.28,16.1635,9482,2014,en
328,Land of Bad,Movie,Thriller,7.276,7.539,1334,2024,en
159,Furious 7,Movie,Thriller,7.224,15.0512,10938,2015,en
521,The Shadow Strays,Movie,Thriller,7.2,5.2741,275,2024,id
531,Skywalkers: A Love Story,Movie,Thriller,7.2,5.7066,70,2024,en
326,Limitless,Movie,Thriller,7.193,7.0243,11006,2011,en
573,Jaane Jaan,Movie,Thriller,7.134,5.0237,97,2023,hi
209,Mission: Impossible - Ghost Protocol,Movie,Thriller,7.105,10.2111,10355,2011,en
301,Jawan,Movie,Thriller,7.1,8.0613,288,2023,hi
369,Kantara,Movie,Thriller,7.1,7.2673,106,2022,kn
557,Om Shanti Om,Movie,Thriller,7.1,4.9577,368,2007,hi
330,Starship Troopers,Movie,Thriller,7.089,7.4621,5178,1997,en
406,Traffic,Movie,Thriller,7.08,5.9464,2260,2000,en
184,Mission: Impossible,Movie,Thriller,7.011,11.9553,9521,1996,en
225,Demon City,Movie,Thriller,7.0,10.651,274,2025,ja
279,The Foreigner,Movie,Thriller,7.0,7.5164,2766,2017,en
394,Ballerina,Movie,Thriller,7.0,6.2291,611,2023,ko
559,A Fall from Grace,Movie,Thriller,7.0,4.779,953,2020,en
561,Death Whisperer 2,Movie,Thriller,6.99,5.6282,101,2024,th
267,Rebel Ridge,Movie,Thriller,6.989,7.8584,1409,2024,en
250,The Platform,Movie,Thriller,6.969,7.834,7493,2019,es
493,El Camino: A Breaking Bad Movie,Movie,Thriller,6.965,5.6785,5173,2019,en
401,The Gray Man,Movie,Thriller,6.936,7.4637,3914,2022,en
269,Plane,Movie,Thriller,6.917,8.6982,2460,2023,en
213,Den of Thieves,Movie,Thriller,6.9,10.8562,3208,2018,en
363,Bullet Train Explosion,Movie,Thriller,6.9,7.207,240,2025,ja
411,The Night Comes for Us,Movie,Thriller,6.9,6.0123,744,2018,id
195,Carry-On,Movie,Thriller,6.894,11.1895,2398,2024,en
537,Don,Movie,Thriller,6.882,4.7828,279,2006,hi
339,To Catch a Killer,Movie,Thriller,6.879,6.8546,1177,2023,en
418,Bird Box,Movie,Thriller,6.827,6.0863,10222,2018,en
349,Now You See Me 2,Movie,Thriller,6.825,6.7898,11041,2016,en
562,Blood Red Sky,Movie,Thriller,6.819,5.4328,1631,2021,de
167,The Ice Road,Movie,Thriller,6.801,13.8158,1790,2021,en
228,The Equalizer 2,Movie,Thriller,6.8,8.314,5647,2018,en
422,Kandahar,Movie,Thriller,6.8,5.5781,1139,2023,en
486,Heart of Stone,Movie,Thriller,6.769,6.1991,1804,2023,en
583,Black Mirror: Bandersnatch,Movie,Thriller,6.762,3.8038,4023,2018,en
206,Mission: Impossible III,Movie,Thriller,6.749,11.3669,7259,2006,en
465,Kill 'em All 2,Movie,Thriller,6.731,5.9309,156,2024,en
286,Sniper: The Last Stand,Movie,Thriller,6.723,7.4577,159,2025,en
434,Jewel Thief - The Heist Begins,Movie,Thriller,6.7,6.868,74,2025,hi
474,Peninsula,Movie,Thriller,6.7,6.0256,2463,2020,ko
592,Badland Hunters,Movie,Thriller,6.7,5.3669,756,2024,ko
598,Raees,Movie,Thriller,6.7,5.0501,233,2017,hi
605,Operation Finale,Movie,Thriller,6.7,4.6426,1040,2018,en
299,Insidious: Chapter 2,Movie,Thriller,6.68,7.294,4380,2013,en
497,Emily the Criminal,Movie,Thriller,6.673,5.3013,908,2022,en
500,Luther: The Fallen Sun,Movie,Thriller,6.661,6.8348,1004,2023,en
176,Exterritorial,Movie,Thriller,6.659,14.128,549,2025,de
333,Subservience,Movie,Thriller,6.658,6.7791,846,2024,en
231,Den of Thieves 2: Pantera,Movie,Thriller,6.647,9.2149,622,2025,en
192,Ziam,Movie,Thriller,6.6,11.8016,170,2025,th
252,Last Bullet,Movie,Thriller,6.6,8.2924,223,2025,fr
444,Bade Miyan Chote Miyan,Movie,Thriller,6.6,6.0759,41,2024,hi
581,Nitham Oru Vaanam,Movie,Thriller,6.6,5.0995,10,2022,ta
597,Bhool Bhulaiyaa,Movie,Thriller,6.6,4.5014,185,2007,hi
336,The Killer,Movie,Thriller,6.579,7.1933,2481,2023,en
247,The Grey,Movie,Thriller,6.568,8.0995,3951,2012,en
260,The Running Man,Movie,Thriller,6.545,6.7455,2538,1987,en
309,Escape Room,Movie,Thriller,6.544,7.0499,4849,2019,en
311,Wanted,Movie,Thriller,6.526,7.3546,7294,2008,en
142,Kraven the Hunter,Movie,Thriller,6.5,18.1475,1997,2024,en
484,Riphagen the Untouchable,Movie,Thriller,6.5,5.6975,174,2016,nl
539,Nightmare in Columbia County,Movie,Thriller,6.5,5.2846,8,1991,en
580,Luckiest Girl Alive,Movie,Thriller,6.5,5.3269,872,2022,en
600,The Last Days of American Crime,Movie,Thriller,6.5,5.0285,833,2020,en
224,Spectral,Movie,Thriller,6.491,9.5074,1816,2016,en
458,Calibre,Movie,Thriller,6.489,5.8805,721,2018,en
372,Green Zone,Movie,Thriller,6.485,6.259,2258,2010,en
568,Safe House,Movie,Thriller,6.482,4.6098,3745,2012,en
360,Copycat,Movie,Thriller,6.475,6.6878,1139,1995,en
227,White House Down,Movie,Thriller,6.466,8.6833,4915,2013,en
223,The Guilty,Movie,Thriller,6.426,9.9227,2875,2021,en
173,Havoc,Movie,Thriller,6.418,13.8485,993,2025,en
239,Self/less,Movie,Thriller,6.413,9.9935,3178,2015,en
608,Night Teeth,Movie,Thriller,6.4,5.5644,816,2021,en
273,Miller's Girl,Movie,Thriller,6.383,7.8552,858,2024,en
325,6 Underground,Movie,Thriller,6.345,6.7373,4956,2019,en
338,A Widow's Game,Movie,Thriller,6.311,6.5974,201,2025,es
479,The Interpreter,Movie,Thriller,6.309,4.988,1486,2005,en
285,Aftermath,Movie,Thriller,6.3,8.3407,154,2024,en
317,Triple Frontier,Movie,Thriller,6.3,6.6704,3360,2019,en
536,Gunpowder Milkshake,Movie,Thriller,6.3,5.9905,1075,2021,en
445,The Ritual,Movie,Thriller,6.271,6.3671,3214,2017,en
123,Fall for Me,Movie,Thriller,6.2,68.2814,109,2025,de
467,Mile 22,Movie,Thriller,6.2,5.5361,2295,2018,en
518,The One,Movie,Thriller,6.14,4.8061,1641,2001,en
188,Mission: Impossible II,Movie,Thriller,6.133,11.2251,7182,2000,en
211,Tehran,Movie,Thriller,6.125,9.1698,8,2025,hi
151,Night Always Comes,Movie,Thriller,6.072,15.8422,166,2025,en
407,The 355,Movie,Thriller,6.04,5.8766,1067,2022,en
243,Extinction,Movie,Thriller,6.027,7.5617,1905,2018,en
320,Total Recall,Movie,Thriller,6.025,6.4777,5641,2012,en
321,Total Recall,Movie,Thriller,6.025,6.4777,5641,2012,en
432,Jaws 2,Movie,Thriller,6.023,6.9515,2017,1978,en
127,Inspector Zende,Movie,Thriller,6.0,44.9809,6,2025,hi
361,The Silence,Movie,Thriller,6.0,6.1073,1614,2019,en
473,Interceptor,Movie,Thriller,6.0,5.3409,778,2022,en
604,The American,Movie,Thriller,5.971,4.9722,1417,2010,en
389,Ferry 2,Movie,Thriller,5.9,6.6689,116,2024,nl
222,Battleship,Movie,Thriller,5.876,8.0258,5700,2012,en
417,Clown,Movie,Thriller,5.8,5.6335,1411,2014,en
477,Brick,Movie,Thriller,5.793,5.6265,528,2025,de
459,Bad Influence,Movie,Thriller,5.611,5.9587,226,2025,es
237,The Platform 2,Movie,Thriller,5.543,9.3052,1268,2024,es
334,Secret Obsession,Movie,Thriller,5.505,5.6578,1132,2019,en
322,How It Ends,Movie,Thriller,5.3,7.3917,1967,2018,en
602,The Greatest of All Time,Movie,Thriller,4.9,4.8977,29,2024,ta
502,Flashback,Movie,Thriller,4.8,5.3997,40,2023,en
784,Band of Brothers,TV Show,War,8.574,13.8591,3863,2001,en
1097,Vinland Saga,TV Show,War,8.499,5.6091,833,2019,ja
687,The Last Kingdom,TV Show,War,8.3,27.6303,1853,2015,en
152,Inglourious Basterds,Movie,War,8.215,17.7709,23194,2009,en
635,Vikings,TV Show,War,8.095,75.6064,7295,2013,en
256,The Deer Hunter,Movie,War,7.989,7.8541,4014,1978,en
221,1917,Movie,War,7.986,10.254,12981,2019,en
590,The Shadow in My Eye,Movie,War,7.8,5.0319,521,2021,da
953,The Pacific,TV Show,War,7.8,7.1353,2423,2010,en
277,All Quiet on the Western Front,Movie,War,7.729,8.0105,4290,2022,de
744,Vikings: Valhalla,TV Show,War,7.693,18.5962,969,2022,en
822,Mobile Suit Gundam SEED,TV Show,War,7.6,15.2249,51,2002,ja
925,The Diplomat,TV Show,War,7.516,7.5692,334,2023,en
599,Rurouni Kenshin Part I: Origins,Movie,War,7.5,4.8482,848,2012,ja
816,Fauda,TV Show,War,7.5,11.4174,224,2015,he
294,Unbroken,Movie,War,7.427,6.6334,4218,2014,en
199,Amaran,Movie,War,7.382,11.4361,241,2024,ta
328,Land of Bad,Movie,War,7.276,7.539,1334,2024,en
507,The King,Movie,War,7.16,5.7592,3379,2019,en
376,Midway,Movie,War,7.115,6.6568,2578,2019,en
278,Number 24,Movie,War,7.1,7.6267,318,2024,no
799,Designated Survivor,TV Show,War,7.1,12.8979,1033,2016,en
307,Born on the Fourth of July,Movie,War,7.0,6.3356,1788,1989,en
777,Hostage,TV Show,War,7.0,12.7299,54,2025,en
1015,Zero Day,TV Show,War,7.0,6.56,350,2025,en
422,Kandahar,Movie,War,6.8,5.5781,1139,2023,en
489,Jarhead,Movie,War,6.674,5.5629,3012,2005,en
556,U-571,Movie,War,6.5,4.5858,1280,2000,en
372,Green Zone,Movie,War,6.485,6.259,2258,2010,en
313,12 Strong,Movie,War,6.348,7.3683,3077,2018,en
550,Shadow in the Cloud,Movie,War,5.835,4.6809,1014,2020,en
874,Warrior,TV Show,Western,8.0,9.0796,612,2019,en
219,Redeeming Love,Movie,Western,7.9,10.0863,649,2022,en
196,The Hateful Eight,Movie,Western,7.756,11.106,14701,2015,en
963,American Primeval,TV Show,Western,7.7,7.2874,358,2025,en
943,The Ranch,TV Show,Western,7.4,6.204,259,2016,en
124,Gold Rush Gang,Movie,Western,6.9,62.5651,20,2025,th
547,Hostiles,Movie,Western,6.9,5.3626,2386,2017,en
540,The Harder They Fall,Movie,Western,6.64,5.3246,1126,2021,en
410,The Legend of Zorro,Movie,Western,6.126,7.7831,2969,2005,en
494,A Million Ways to Die in the West,Movie,Western,6.052,6.5962,4223,2014,en
254,The Ridiculous 6,Movie,Western,5.2,8.5156,1459,2015,en
